Series Name,Country/Region,Year,Value
"Population, total",Bangladesh,2022,169384897.0
"Population, total",Barbados,2022,282318.0
"Population, total",Belarus,2022,9228071.0
"Population, total",Belgium,2022,11680210.0
"Population, total",Belize,2022,402733.0
"Population, total",Benin,2022,13759501.0
"Population, total",Bermuda,2022,64749.0
"Population, total",Bhutan,2022,780914.0
"Population, total",Bolivia,2022,12077154.0
"Population, total",Bosnia and Herzegovina,2022,3204802.0
"Population, total",Botswana,2022,2439892.0
"Population, total",Brazil,2022,210306415.0
"Population, total",British Virgin Islands,2022,38319.0
"Population, total",Brunei,2022,455370.0
"Population, total",Bulgaria,2022,6643324.0
"Population, total",Burkina Faso,2022,22509038.0
"Population, total",Burundi,2022,13321097.0
"Population, total",Cabo Verde,2022,519741.0
"Population, total",Cambodia,2022,17201724.0
"Population, total",Cameroon,2022,27632771.0
"Population, total",Canada,2022,38939056.0
"Population, total",Cayman Islands,2022,71591.0
"Population, total",Central African Republic,2022,5098039.0
"Population, total",Chad,2022,18455316.0
"Population, total",Channel Islands,2022,167215.0
"Population, total",Chile,2022,19553036.0
"Population, total",China,2022,1412175000.0
"Population, total",Colombia,2022,51737944.0
"Population, total",Comoros,2022,834188.0
"Population, total",Congo (Kinshasa),2022,102396968.0
"Population, total",Congo (Brazzaville),2022,6035104.0
"Population, total",Costa Rica,2022,5081765.0
"Population, total",Cote d'Ivoire,2022,30395002.0
"Population, total",Croatia,2022,3855641.0
"Population, total",Cuba,2022,11059820.0
"Population, total",Curacao,2022,149996.0
"Population, total",Cyprus,2022,1331370.0
"Population, total",Czechia,2022,10672118.0
"Population, total",Denmark,2022,5903037.0
"Population, total",Djibouti,2022,1137096.0
"Population, total",Dominica,2022,66826.0
"Population, total",Dominican Republic,2022,11230734.0
"Population, total",Ecuador,2022,17823897.0
"Population, total",Egypt,2022,112618250.0
"Population, total",El Salvador,2022,6280319.0
"Population, total",Equatorial Guinea,2022,1803545.0
"Population, total",Eritrea,2022,3409447.0
"Population, total",Estonia,2022,1348840.0
"Population, total",Eswatini,2022,1218917.0
"Population, total",Ethiopia,2022,125384287.0
"Population, total",Faroe Islands,2022,53952.0
"Population, total",Fiji,2022,919422.0
"Population, total",Finland,2022,5556106.0
"Population, total",France,2022,68065015.0
"Population, total",French Polynesia,2022,280378.0
"Population, total",Gabon,2022,2430747.0
"Population, total",Gambia,2022,2636470.0
"Population, total",Georgia,2022,3712502.0
"Population, total",Germany,2022,83797985.0
"Population, total",Ghana,2022,33149152.0
"Population, total",Gibraltar,2022,37609.0
"Population, total",Greece,2022,10436882.0
"Population, total",Greenland,2022,56661.0
"Population, total",Grenada,2022,116913.0
"Population, total",Guam,2022,165180.0
"Population, total",Guatemala,2022,17847877.0
"Population, total",Guinea,2022,14055137.0
"Population, total",Guinea-Bissau,2022,2105529.0
"Population, total",Guyana,2022,821637.0
"Population, total",Haiti,2022,11503606.0
"Population, total",Honduras,2022,10463872.0
"Population, total","Hong Kong SAR, China",2022,7346100.0
"Population, total",Hungary,2022,9644377.0
"Population, total",Iceland,2022,382003.0
"Population, total",India,2022,1425423212.0
"Population, total",Indonesia,2022,278830529.0
"Population, total",Iran,2022,89524246.0
"Population, total",Iraq,2022,44070551.0
"Population, total",Ireland,2022,5165700.0
"Population, total",Isle of Man,2022,84132.0
"Population, total",Israel,2022,9557500.0
"Population, total",Italy,2022,59013667.0
"Population, total",Jamaica,2022,2839144.0
"Population, total",Japan,2022,125124989.0
"Population, total",Jordan,2022,11256263.0
"Population, total",Kazakhstan,2022,20034609.0
"Population, total",Kenya,2022,54252461.0
"Population, total",Kiribati,2022,130469.0
"Population, total","Korea, Dem. People's Rep.",2022,26328845.0
"Population, total",South Korea,2022,51672569.0
"Population, total",Kosovo,2022,1768096.0
"Population, total",Kuwait,2022,4589643.0
"Population, total",Kyrgyz Republic,2022,6975219.5
"Population, total",Laos,2022,7559007.0
"Population, total",Latvia,2022,1879383.0
"Population, total",Lebanon,2022,5744489.0
"Population, total",Lesotho,2022,2286110.0
"Population, total",Liberia,2022,5373294.0
"Population, total",Libya,2022,7223805.0
"Population, total",Liechtenstein,2022,39493.0
"Population, total",Lithuania,2022,2831639.0
"Population, total",Luxembourg,2022,653103.0
"Population, total","Macao SAR, China",2022,677300.0
"Population, total",Madagascar,2022,30437261.0
"Population, total",Malawi,2022,20568728.0
"Population, total",Malaysia,2022,34695493.0
"Population, total",Maldives,2022,524106.0
"Population, total",Mali,2022,23072640.0
"Population, total",Malta,2022,531511.0
"Population, total",Marshall Islands,2022,40077.0
"Population, total",Mauritania,2022,4875637.0
"Population, total",Mauritius,2022,1262523.0
"Population, total",Mexico,2022,128613117.0
"Population, total",Micronesia,2022,112114.0
"Population, total",Moldova,2022,2528654.0
"Population, total",Monaco,2022,38931.0
"Population, total",Mongolia,2022,3433748.0
"Population, total",Montenegro,2022,617213.0
"Population, total",Morocco,2022,37329064.0
"Population, total",Mozambique,2022,32656246.0
"Population, total",Myanmar,2022,53756787.0
"Population, total",Namibia,2022,2889662.0
"Population, total",Nauru,2022,11801.0
"Population, total",Nepal,2022,29715436.0
"Population, total",Netherlands,2022,17700982.0
"Population, total",New Caledonia,2022,287123.0
"Population, total",New Zealand,2022,5117200.0
"Population, total",Nicaragua,2022,6730654.0
"Population, total",Niger,2022,25311973.0
"Population, total",Nigeria,2022,223150896.0
"Population, total",North Macedonia,2022,1831712.0
"Population, total",Northern Mariana Islands,2022,46078.0
"Population, total",Norway,2022,5457127.0
"Population, total",Oman,2022,4730226.0
"Population, total",Pakistan,2022,243700667.0
"Population, total",Palau,2022,17759.0
"Population, total",Panama,2022,4400773.0
"Population, total",Papua New Guinea,2022,10203169.0
"Population, total",Paraguay,2022,6760464.0
"Population, total",Peru,2022,33475438.0
"Population, total",Philippines,2022,113964338.0
"Population, total",Poland,2022,36821749.0
"Population, total",Portugal,2022,10434332.0
"Population, total",Puerto Rico,2022,3220113.0
"Population, total",Qatar,2022,2657333.0
"Population, total",Romania,2022,19048502.0
"Population, total",Russia,2022,144236933.0
"Population, total",Rwanda,2022,13651030.0
"Population, total",Samoa,2022,215261.0
"Population, total",San Marino,2022,33755.0
"Population, total",Sao Tome and Principe,2022,226305.0
"Population, total",Saudi Arabia,2022,32175224.0
"Population, total",Senegal,2022,17651103.0
"Population, total",Serbia,2022,6664449.0
"Population, total",Seychelles,2022,119878.0
"Population, total",Sierra Leone,2022,8276807.0
"Population, total",Singapore,2022,5637022.0
"Population, total",Sint Maarten (Dutch part),2022,42139.0
"Population, total",Slovakia,2022,5431752.0
"Population, total",Slovenia,2022,2112076.0
"Population, total",Solomon Islands,2022,781066.0
"Population, total",Somalia,2022,17801897.0
"Population, total",South Africa,2022,62378410.0
"Population, total",South Sudan,2022,11021177.0
"Population, total",Spain,2022,47759127.0
"Population, total",Sri Lanka,2022,22181000.0
"Population, total",St. Kitts and Nevis,2022,46709.0
"Population, total",St. Lucia,2022,178781.0
"Population, total",St. Martin (French part),2022,28870.0
"Population, total",St. Vincent and the Grenadines,2022,102046.0
"Population, total",Sudan,2022,49383346.0
"Population, total",Suriname,2022,623164.0
"Population, total",Sweden,2022,10486941.0
"Population, total",Switzerland,2022,8777088.0
"Population, total",Syria,2022,22462173.0
"Population, total",Tajikistan,2022,10182222.0
"Population, total",Tanzania,2022,64711821.0
"Population, total",Thailand,2022,71735329.0
"Population, total",Timor-Leste,2022,1369295.0
"Population, total",Togo,2022,9089738.0
"Population, total",Tonga,2022,105042.0
"Population, total",Trinidad and Tobago,2022,1365805.0
"Population, total",Tunisia,2022,12119334.0
"Population, total",Turkey,2022,84979913.0
"Population, total",Turkmenistan,2022,7230193.0
"Population, total",Turks and Caicos Islands,2022,45847.0
"Population, total",Tuvalu,2022,9992.0
"Population, total",Uganda,2022,47312719.0
"Population, total",Ukraine,2022,41048766.0
"Population, total",United Arab Emirates,2022,10074977.0
"Population, total",United Kingdom,2022,67791000.0
"Population, total",United States,2022,333271411.0
"Population, total",Uruguay,2022,3390913.0
"Population, total",Uzbekistan,2022,34938955.0
"Population, total",Vanuatu,2022,313046.0
"Population, total",Venezuela,2022,28213017.0
"Population, total",Vietnam,2022,99680655.0
"Population, total",Virgin Islands (U.S.),2022,105413.0
"Population, total",West Bank and Gaza,2022,5043612.0
"Population, total","Yemen, Rep.",2022,38222876.0
"Population, total",Zambia,2022,20152938.0
"Population, total",Zimbabwe,2022,16069056.0
GDP growth (annual %),Afghanistan,2022,-6.24017199240269
GDP growth (annual %),Albania,2022,4.82668831434437
GDP growth (annual %),Algeria,2022,3.59999999999998
GDP growth (annual %),American Samoa,2022,1.73501577287065
GDP growth (annual %),Andorra,2022,9.56461225648184
GDP growth (annual %),Angola,2022,3.04472652391918
GDP growth (annual %),Antigua and Barbuda,2022,9.51639564359461
GDP growth (annual %),Argentina,2022,5.26987967384072
GDP growth (annual %),Armenia,2022,12.5999999997766
GDP growth (annual %),Aruba,2022,8.51791810517545
GDP growth (annual %),Australia,2022,4.24238555336139
GDP growth (annual %),Austria,2022,5.27789421203715
GDP growth (annual %),Azerbaijan,2022,4.71480236521231
GDP growth (annual %),Bahamas,2022,10.7820132001503
GDP growth (annual %),Bahrain,2022,5.98130282177125
GDP growth (annual %),Bangladesh,2022,7.09982877575158
GDP growth (annual %),Barbados,2022,17.8328630251327
GDP growth (annual %),Belarus,2022,-4.65839591573591
GDP growth (annual %),Belgium,2022,4.2334318336917
GDP growth (annual %),Belize,2022,9.65297772389758
GDP growth (annual %),Benin,2022,6.25324491401346
GDP growth (annual %),Bermuda,2022,6.43113399633694
GDP growth (annual %),Bhutan,2022,5.21386781145085
GDP growth (annual %),Bolivia,2022,3.60568038279472
GDP growth (annual %),Bosnia and Herzegovina,2022,4.22681101095546
GDP growth (annual %),Botswana,2022,5.48602817797183
GDP growth (annual %),Brazil,2022,3.01669435393015
GDP growth (annual %),British Virgin Islands,2022,
GDP growth (annual %),Brunei,2022,-1.62833154022366
GDP growth (annual %),Bulgaria,2022,4.03877758301681
GDP growth (annual %),Burkina Faso,2022,1.4972397409897
GDP growth (annual %),Burundi,2022,1.84899943948213
GDP growth (annual %),Cabo Verde,2022,15.843675684642
GDP growth (annual %),Cambodia,2022,5.10336888677125
GDP growth (annual %),Cameroon,2022,3.7367840056412
GDP growth (annual %),Canada,2022,3.81986633913397
GDP growth (annual %),Cayman Islands,2022,5.15632954248333
GDP growth (annual %),Central African Republic,2022,0.502110003427035
GDP growth (annual %),Chad,2022,2.80434074839411
GDP growth (annual %),Channel Islands,2022,5.34196183115412
GDP growth (annual %),Chile,2022,2.05874008095333
GDP growth (annual %),China,2022,2.95066992959268
GDP growth (annual %),Colombia,2022,7.2888838865514
GDP growth (annual %),Comoros,2022,2.60301031927843
GDP growth (annual %),Congo (Kinshasa),2022,8.92444762563109
GDP growth (annual %),Congo (Brazzaville),2022,1.47535613247133
GDP growth (annual %),Costa Rica,2022,4.55149177958398
GDP growth (annual %),Cote d'Ivoire,2022,6.2178509127107
GDP growth (annual %),Croatia,2022,7.28793643206565
GDP growth (annual %),Cuba,2022,1.77485399483382
GDP growth (annual %),Curacao,2022,6.90599999999999
GDP growth (annual %),Cyprus,2022,7.36562252428676
GDP growth (annual %),Czechia,2022,2.84717065717149
GDP growth (annual %),Denmark,2022,1.54017310709567
GDP growth (annual %),Djibouti,2022,3.72857647005031
GDP growth (annual %),Dominica,2022,5.58354626264079
GDP growth (annual %),Dominican Republic,2022,4.85832403582451
GDP growth (annual %),Ecuador,2022,6.18613907258741
GDP growth (annual %),Egypt,2022,6.58784560886967
GDP growth (annual %),El Salvador,2022,2.79955216943868
GDP growth (annual %),Equatorial Guinea,2022,3.22350831658598
GDP growth (annual %),Eritrea,2022,
GDP growth (annual %),Estonia,2022,0.0604278323325786
GDP growth (annual %),Eswatini,2022,-0.0676192583464115
GDP growth (annual %),Ethiopia,2022,5.32117628383672
GDP growth (annual %),Faroe Islands,2022,3.55602380418398
GDP growth (annual %),Fiji,2022,19.7927266933385
GDP growth (annual %),Finland,2022,1.4500480727209
GDP growth (annual %),France,2022,2.57084047443969
GDP growth (annual %),French Polynesia,2022,4.46607459000271
GDP growth (annual %),Gabon,2022,3.03761449502689
GDP growth (annual %),Gambia,2022,5.49299823010114
GDP growth (annual %),Georgia,2022,10.9585321385624
GDP growth (annual %),Germany,2022,1.36973105536585
GDP growth (annual %),Ghana,2022,3.81750462109567
GDP growth (annual %),Gibraltar,2022,
GDP growth (annual %),Greece,2022,5.74364918958959
GDP growth (annual %),Greenland,2022,
GDP growth (annual %),Grenada,2022,7.32074061551874
GDP growth (annual %),Guam,2022,5.09986426216793
GDP growth (annual %),Guatemala,2022,4.20015588892568
GDP growth (annual %),Guinea,2022,3.97240784200721
GDP growth (annual %),Guinea-Bissau,2022,4.60583180729681
GDP growth (annual %),Guyana,2022,63.3345871591983
GDP growth (annual %),Haiti,2022,-1.68198396897978
GDP growth (annual %),Honduras,2022,4.14356194013767
GDP growth (annual %),"Hong Kong SAR, China",2022,-3.68357113148396
GDP growth (annual %),Hungary,2022,4.58340767295068
GDP growth (annual %),Iceland,2022,8.9925076126915
GDP growth (annual %),India,2022,6.9870393257555
GDP growth (annual %),Indonesia,2022,5.30741934775764
GDP growth (annual %),Iran,2022,3.77663140152906
GDP growth (annual %),Iraq,2022,7.63981140218355
GDP growth (annual %),Ireland,2022,8.61950355191492
GDP growth (annual %),Isle of Man,2022,
GDP growth (annual %),Israel,2022,6.47037150232485
GDP growth (annual %),Italy,2022,4.66176265113695
GDP growth (annual %),Jamaica,2022,5.22151984737387
GDP growth (annual %),Japan,2022,0.954736937781391
GDP growth (annual %),Jordan,2022,2.64743616429071
GDP growth (annual %),Kazakhstan,2022,3.19999999970734
GDP growth (annual %),Kenya,2022,4.85998104287999
GDP growth (annual %),Kiribati,2022,3.90535280738948
GDP growth (annual %),"Korea, Dem. People's Rep.",2022,
GDP growth (annual %),South Korea,2022,2.61267219187226
GDP growth (annual %),Kosovo,2022,4.27849895827543
GDP growth (annual %),Kuwait,2022,5.85920887270251
GDP growth (annual %),Kyrgyz Republic,2022,8.96750520041391
GDP growth (annual %),Laos,2022,2.70742652643155
GDP growth (annual %),Latvia,2022,1.8126824022841
GDP growth (annual %),Lebanon,2022,-0.621678970663112
GDP growth (annual %),Lesotho,2022,2.38778020186284
GDP growth (annual %),Liberia,2022,4.80810517290655
GDP growth (annual %),Libya,2022,-8.25163004105288
GDP growth (annual %),Liechtenstein,2022,
GDP growth (annual %),Lithuania,2022,2.53752500887173
GDP growth (annual %),Luxembourg,2022,1.38018589083207
GDP growth (annual %),"Macao SAR, China",2022,-19.6093363742205
GDP growth (annual %),Madagascar,2022,3.99999999869678
GDP growth (annual %),Malawi,2022,0.921115069005936
GDP growth (annual %),Malaysia,2022,8.86182187578046
GDP growth (annual %),Maldives,2022,13.8260895184139
GDP growth (annual %),Mali,2022,3.47495171106735
GDP growth (annual %),Malta,2022,4.14788281601133
GDP growth (annual %),Marshall Islands,2022,-1.11806797853311
GDP growth (annual %),Mauritania,2022,6.79600510182286
GDP growth (annual %),Mauritius,2022,8.87988519700977
GDP growth (annual %),Mexico,2022,3.68911109348025
GDP growth (annual %),Micronesia,2022,-0.778210116731515
GDP growth (annual %),Moldova,2022,-5.01548231924089
GDP growth (annual %),Monaco,2022,11.0469394271752
GDP growth (annual %),Mongolia,2022,5.0327096366527
GDP growth (annual %),Montenegro,2022,6.40668032879275
GDP growth (annual %),Morocco,2022,1.52720357976111
GDP growth (annual %),Mozambique,2022,4.36445074535436
GDP growth (annual %),Myanmar,2022,4.03749343593624
GDP growth (annual %),Namibia,2022,5.34966408559102
GDP growth (annual %),Nauru,2022,3.02263627499464
GDP growth (annual %),Nepal,2022,5.63131455871746
GDP growth (annual %),Netherlands,2022,5.00723459045037
GDP growth (annual %),New Caledonia,2022,3.49999999631376
GDP growth (annual %),New Zealand,2022,2.7748426484212
GDP growth (annual %),Nicaragua,2022,3.75228475736668
GDP growth (annual %),Niger,2022,11.9000000000277
GDP growth (annual %),Nigeria,2022,3.25168140827093
GDP growth (annual %),North Macedonia,2022,2.75888415332967
GDP growth (annual %),Northern Mariana Islands,2022,16.6427546628408
GDP growth (annual %),Norway,2022,3.00563516076298
GDP growth (annual %),Oman,2022,9.5771061309605
GDP growth (annual %),Pakistan,2022,4.7781068690358
GDP growth (annual %),Palau,2022,-1.31844903330447
GDP growth (annual %),Panama,2022,10.769665870619
GDP growth (annual %),Papua New Guinea,2022,5.70758411822096
GDP growth (annual %),Paraguay,2022,0.176038366132886
GDP growth (annual %),Peru,2022,2.72550021563363
GDP growth (annual %),Philippines,2022,7.58098212785563
GDP growth (annual %),Poland,2022,5.25545697386036
GDP growth (annual %),Portugal,2022,6.98584193827881
GDP growth (annual %),Puerto Rico,2022,3.56811024720668
GDP growth (annual %),Qatar,2022,4.18500971344966
GDP growth (annual %),Romania,2022,3.96530766311717
GDP growth (annual %),Russia,2022,-2.06971152527731
GDP growth (annual %),Rwanda,2022,8.15773308481241
GDP growth (annual %),Samoa,2022,-5.30629089966979
GDP growth (annual %),San Marino,2022,7.89844145767604
GDP growth (annual %),Sao Tome and Principe,2022,0.168698492216564
GDP growth (annual %),Saudi Arabia,2022,7.48598429134137
GDP growth (annual %),Senegal,2022,3.82586363675534
GDP growth (annual %),Serbia,2022,2.63098644408841
GDP growth (annual %),Seychelles,2022,14.9768513322959
GDP growth (annual %),Sierra Leone,2022,5.3135546141915
GDP growth (annual %),Singapore,2022,3.83807678519807
GDP growth (annual %),Sint Maarten (Dutch part),2022,9.80000111145777
GDP growth (annual %),Slovakia,2022,0.449673875081572
GDP growth (annual %),Slovenia,2022,2.69923755687375
GDP growth (annual %),Solomon Islands,2022,2.40248143622522
GDP growth (annual %),Somalia,2022,2.72711429582988
GDP growth (annual %),South Africa,2022,1.91147996033504
GDP growth (annual %),South Sudan,2022,
GDP growth (annual %),Spain,2022,6.17931222572963
GDP growth (annual %),Sri Lanka,2022,-7.34679123599076
GDP growth (annual %),St. Kitts and Nevis,2022,10.5228492759939
GDP growth (annual %),St. Lucia,2022,20.3867675749845
GDP growth (annual %),St. Martin (French part),2022,
GDP growth (annual %),St. Vincent and the Grenadines,2022,7.1598328657349
GDP growth (annual %),Sudan,2022,-0.957816591119183
GDP growth (annual %),Suriname,2022,2.40622235601218
GDP growth (annual %),Sweden,2022,1.45928850757269
GDP growth (annual %),Switzerland,2022,2.56832817834069
GDP growth (annual %),Syria,2022,0.732781301861365
GDP growth (annual %),Tajikistan,2022,8.00000033846364
GDP growth (annual %),Tanzania,2022,4.56600576430955
GDP growth (annual %),Thailand,2022,2.46276934050356
GDP growth (annual %),Timor-Leste,2022,-20.584244040573
GDP growth (annual %),Togo,2022,5.75954251521733
GDP growth (annual %),Tonga,2022,-2.30986002720401
GDP growth (annual %),Trinidad and Tobago,2022,1.48223484044745
GDP growth (annual %),Tunisia,2022,2.67331821840567
GDP growth (annual %),Turkey,2022,5.53342787492781
GDP growth (annual %),Turkmenistan,2022,6.19999993621698
GDP growth (annual %),Turks and Caicos Islands,2022,6.19999948551566
GDP growth (annual %),Tuvalu,2022,0.677309361438304
GDP growth (annual %),Uganda,2022,4.58802192181773
GDP growth (annual %),Ukraine,2022,-28.7585842132117
GDP growth (annual %),United Arab Emirates,2022,7.50969703221836
GDP growth (annual %),United Kingdom,2022,4.83908514714403
GDP growth (annual %),United States,2022,2.51237531983308
GDP growth (annual %),Uruguay,2022,4.70725761465232
GDP growth (annual %),Uzbekistan,2022,6.00134232206508
GDP growth (annual %),Vanuatu,2022,1.9160570121628
GDP growth (annual %),Venezuela,2022,
GDP growth (annual %),Vietnam,2022,8.12351446767343
GDP growth (annual %),Virgin Islands (U.S.),2022,-1.31123206333498
GDP growth (annual %),West Bank and Gaza,2022,4.08276027347105
GDP growth (annual %),"Yemen, Rep.",2022,
GDP growth (annual %),Zambia,2022,5.21122360356247
GDP growth (annual %),Zimbabwe,2022,6.13926326513234
"Inflation, consumer prices (annual %)",Afghanistan,2022,13.7121023720065
"Inflation, consumer prices (annual %)",Albania,2022,6.7252027153006
"Inflation, consumer prices (annual %)",Algeria,2022,9.26551551551553
"Inflation, consumer prices (annual %)",American Samoa,2022,
"Inflation, consumer prices (annual %)",Andorra,2022,
"Inflation, consumer prices (annual %)",Angola,2022,21.3552901320822
"Inflation, consumer prices (annual %)",Antigua and Barbuda,2022,7.53107834634288
"Inflation, consumer prices (annual %)",Argentina,2022,
"Inflation, consumer prices (annual %)",Armenia,2022,8.64091108973855
"Inflation, consumer prices (annual %)",Aruba,2022,
"Inflation, consumer prices (annual %)",Australia,2022,6.59409671341846
"Inflation, consumer prices (annual %)",Austria,2022,8.5468699318845
"Inflation, consumer prices (annual %)",Azerbaijan,2022,13.8522590144267
"Inflation, consumer prices (annual %)",Bahamas,2022,5.60540633583044
"Inflation, consumer prices (annual %)",Bahrain,2022,3.62574104304482
"Inflation, consumer prices (annual %)",Bangladesh,2022,7.69695437176898
"Inflation, consumer prices (annual %)",Barbados,2022,
"Inflation, consumer prices (annual %)",Belarus,2022,15.209675274081
"Inflation, consumer prices (annual %)",Belgium,2022,9.597511728725
"Inflation, consumer prices (annual %)",Belize,2022,6.27689319447544
"Inflation, consumer prices (annual %)",Benin,2022,1.35077863583527
"Inflation, consumer prices (annual %)",Bermuda,2022,
"Inflation, consumer prices (annual %)",Bhutan,2022,5.6391667139637
"Inflation, consumer prices (annual %)",Bolivia,2022,1.74632872945969
"Inflation, consumer prices (annual %)",Bosnia and Herzegovina,2022,14.0208440826771
"Inflation, consumer prices (annual %)",Botswana,2022,11.665567478802
"Inflation, consumer prices (annual %)",Brazil,2022,9.28010608956873
"Inflation, consumer prices (annual %)",British Virgin Islands,2022,
"Inflation, consumer prices (annual %)",Brunei,2022,3.68225030604216
"Inflation, consumer prices (annual %)",Bulgaria,2022,15.3252589264366
"Inflation, consumer prices (annual %)",Burkina Faso,2022,14.2902354303358
"Inflation, consumer prices (annual %)",Burundi,2022,18.8008786664945
"Inflation, consumer prices (annual %)",Cabo Verde,2022,7.93092925430087
"Inflation, consumer prices (annual %)",Cambodia,2022,5.34370264895437
"Inflation, consumer prices (annual %)",Cameroon,2022,6.24767713343861
"Inflation, consumer prices (annual %)",Canada,2022,6.80280115341613
"Inflation, consumer prices (annual %)",Cayman Islands,2022,
"Inflation, consumer prices (annual %)",Central African Republic,2022,5.58316735183247
"Inflation, consumer prices (annual %)",Chad,2022,5.78802687843616
"Inflation, consumer prices (annual %)",Channel Islands,2022,
"Inflation, consumer prices (annual %)",Chile,2022,11.643866711056
"Inflation, consumer prices (annual %)",China,2022,1.97357555739051
"Inflation, consumer prices (annual %)",Colombia,2022,10.1772313546166
"Inflation, consumer prices (annual %)",Comoros,2022,
"Inflation, consumer prices (annual %)",Congo (Kinshasa),2022,
"Inflation, consumer prices (annual %)",Congo (Brazzaville),2022,3.04344334698478
"Inflation, consumer prices (annual %)",Costa Rica,2022,8.27477490232654
"Inflation, consumer prices (annual %)",Cote d'Ivoire,2022,5.27616724262846
"Inflation, consumer prices (annual %)",Croatia,2022,10.7805806758686
"Inflation, consumer prices (annual %)",Cuba,2022,
"Inflation, consumer prices (annual %)",Curacao,2022,
"Inflation, consumer prices (annual %)",Cyprus,2022,8.39548297993334
"Inflation, consumer prices (annual %)",Czechia,2022,15.1001651468371
"Inflation, consumer prices (annual %)",Denmark,2022,7.6965669988926
"Inflation, consumer prices (annual %)",Djibouti,2022,5.17980847967061
"Inflation, consumer prices (annual %)",Dominica,2022,7.7806152516404
"Inflation, consumer prices (annual %)",Dominican Republic,2022,8.81109209279587
"Inflation, consumer prices (annual %)",Ecuador,2022,3.46616972213077
"Inflation, consumer prices (annual %)",Egypt,2022,13.8956609775178
"Inflation, consumer prices (annual %)",El Salvador,2022,7.19861615609867
"Inflation, consumer prices (annual %)",Equatorial Guinea,2022,4.78671704710803
"Inflation, consumer prices (annual %)",Eritrea,2022,
"Inflation, consumer prices (annual %)",Estonia,2022,19.3982634080616
"Inflation, consumer prices (annual %)",Eswatini,2022,
"Inflation, consumer prices (annual %)",Ethiopia,2022,33.8898797100898
"Inflation, consumer prices (annual %)",Faroe Islands,2022,
"Inflation, consumer prices (annual %)",Fiji,2022,4.52019266394958
"Inflation, consumer prices (annual %)",Finland,2022,7.12350773301402
"Inflation, consumer prices (annual %)",France,2022,5.22236748369735
"Inflation, consumer prices (annual %)",French Polynesia,2022,
"Inflation, consumer prices (annual %)",Gabon,2022,4.23124798274579
"Inflation, consumer prices (annual %)",Gambia,2022,11.5131198380505
"Inflation, consumer prices (annual %)",Georgia,2022,11.8981654203198
"Inflation, consumer prices (annual %)",Germany,2022,6.87257438551097
"Inflation, consumer prices (annual %)",Ghana,2022,31.2558951049016
"Inflation, consumer prices (annual %)",Gibraltar,2022,
"Inflation, consumer prices (annual %)",Greece,2022,9.64525981280632
"Inflation, consumer prices (annual %)",Greenland,2022,
"Inflation, consumer prices (annual %)",Grenada,2022,2.5805392590792
"Inflation, consumer prices (annual %)",Guam,2022,
"Inflation, consumer prices (annual %)",Guatemala,2022,6.88512823344287
"Inflation, consumer prices (annual %)",Guinea,2022,10.4930409984424
"Inflation, consumer prices (annual %)",Guinea-Bissau,2022,9.39383877456591
"Inflation, consumer prices (annual %)",Guyana,2022,6.11505550109935
"Inflation, consumer prices (annual %)",Haiti,2022,33.98393194707
"Inflation, consumer prices (annual %)",Honduras,2022,9.08963911525025
"Inflation, consumer prices (annual %)","Hong Kong SAR, China",2022,1.88136707196853
"Inflation, consumer prices (annual %)",Hungary,2022,14.6081439492433
"Inflation, consumer prices (annual %)",Iceland,2022,8.3087551155892
"Inflation, consumer prices (annual %)",India,2022,6.69903414079852
"Inflation, consumer prices (annual %)",Indonesia,2022,4.20946383402165
"Inflation, consumer prices (annual %)",Iran,2022,43.4884641742179
"Inflation, consumer prices (annual %)",Iraq,2022,4.99476596381044
"Inflation, consumer prices (annual %)",Ireland,2022,7.82945736434105
"Inflation, consumer prices (annual %)",Isle of Man,2022,
"Inflation, consumer prices (annual %)",Israel,2022,4.39359665912654
"Inflation, consumer prices (annual %)",Italy,2022,8.20128991161718
"Inflation, consumer prices (annual %)",Jamaica,2022,10.3495688391272
"Inflation, consumer prices (annual %)",Japan,2022,2.49770278172255
"Inflation, consumer prices (annual %)",Jordan,2022,4.22915568897117
"Inflation, consumer prices (annual %)",Kazakhstan,2022,15.0278644440851
"Inflation, consumer prices (annual %)",Kenya,2022,7.65986268272224
"Inflation, consumer prices (annual %)",Kiribati,2022,5.34595440908904
"Inflation, consumer prices (annual %)","Korea, Dem. People's Rep.",2022,
"Inflation, consumer prices (annual %)",South Korea,2022,5.08951365062842
"Inflation, consumer prices (annual %)",Kosovo,2022,11.5805104542012
"Inflation, consumer prices (annual %)",Kuwait,2022,3.98064961990313
"Inflation, consumer prices (annual %)",Kyrgyz Republic,2022,13.9229093174176
"Inflation, consumer prices (annual %)",Laos,2022,22.9562225132056
"Inflation, consumer prices (annual %)",Latvia,2022,17.3102830198815
"Inflation, consumer prices (annual %)",Lebanon,2022,171.205491336641
"Inflation, consumer prices (annual %)",Lesotho,2022,8.27180389943028
"Inflation, consumer prices (annual %)",Liberia,2022,7.59298486560313
"Inflation, consumer prices (annual %)",Libya,2022,4.51030149235703
"Inflation, consumer prices (annual %)",Liechtenstein,2022,
"Inflation, consumer prices (annual %)",Lithuania,2022,19.7050461518394
"Inflation, consumer prices (annual %)",Luxembourg,2022,6.33600807777919
"Inflation, consumer prices (annual %)","Macao SAR, China",2022,1.04502802369954
"Inflation, consumer prices (annual %)",Madagascar,2022,8.16059031991844
"Inflation, consumer prices (annual %)",Malawi,2022,20.953969729969
